,Unnamed: 0,mean
176,mu_movie[176],-3.8080000000000003
177,mu_movie[177],1.761
178,mu_movie[178],-0.5
179,mu_movie[179],2.097
180,mu_movie[180],-2.1830000000000003
181,mu_movie[181],-3.948
182,mu_movie[182],-1.3019999999999998
183,mu_movie[183],1.851
184,mu_movie[184],-1.905
185,mu_movie[185],0.605
186,mu_movie[186],2.65
187,mu_movie[187],-0.46
188,mu_movie[188],0.845
189,mu_movie[189],-0.21600000000000003
190,mu_movie[190],-2.285
191,mu_movie[191],-0.5529999999999999
192,mu_movie[192],0.764
193,mu_movie[193],1.972
194,mu_movie[194],-1.669
195,mu_movie[195],-0.65
196,mu_movie[196],-3.0469999999999997
197,mu_movie[197],1.8869999999999998
198,mu_movie[198],-2.085
199,mu_movie[199],0.071
