,Unnamed: 0,mean
147,mu_movie[147],-1.105
148,mu_movie[148],-6.101
149,mu_movie[149],-2.875
150,mu_movie[150],-3.6719999999999997
151,mu_movie[151],-5.023
152,mu_movie[152],-2.075
153,mu_movie[153],-5.257000000000001
154,mu_movie[154],-2.719
155,mu_movie[155],0.716
156,mu_movie[156],-2.35
157,mu_movie[157],-5.3
158,mu_movie[158],3.736
159,mu_movie[159],-8.227
160,mu_movie[160],-3.299
161,mu_movie[161],-0.838
162,mu_movie[162],-6.465
163,mu_movie[163],-0.102
164,mu_movie[164],-2.925
165,mu_movie[165],-4.978
166,mu_movie[166],-0.203
167,mu_movie[167],0.271
168,mu_movie[168],-0.807
169,mu_movie[169],-2.589
170,mu_movie[170],-0.698
171,mu_movie[171],-3.822
172,mu_movie[172],-2.8710000000000004
173,mu_movie[173],-1.2329999999999999
174,mu_movie[174],-6.023
175,mu_movie[175],-3.9819999999999998
176,mu_movie[176],-8.083
177,mu_movie[177],-3.69
178,mu_movie[178],-5.396
179,mu_movie[179],-0.20600000000000002
180,mu_movie[180],-5.221
181,mu_movie[181],-6.2379999999999995
182,mu_movie[182],-5.763999999999999
183,mu_movie[183],-2.949
184,mu_movie[184],-5.321000000000001
185,mu_movie[185],-1.069
186,mu_movie[186],-1.473
187,mu_movie[187],-3.886
188,mu_movie[188],-3.822
189,mu_movie[189],-4.857
190,mu_movie[190],-6.777
191,mu_movie[191],-2.614
192,mu_movie[192],-3.8539999999999996
193,mu_movie[193],-2.5610000000000004
194,mu_movie[194],-1.626
195,mu_movie[195],-5.93
196,mu_movie[196],-4.368
197,mu_movie[197],-0.057
198,mu_movie[198],-4.927
199,mu_movie[199],-2.966
